window_id,link_type,source_id,target_id,source_domain,target_domain,start_index,end_index_exclusive,start_time_utc,end_time_utc,duration_seconds,sample_count,mean_range_km,min_range_km,max_range_km,transmission_rate_mbps,generation_config_sha256,selection_rule,symmetrization_rule,selected_by_source,earth_clearance_min_km,boundary_source
IDL-000333,IDL,cs03,os03,communication,observation,1372,1376,2025-01-01T11:26:00.000000Z,2025-01-01T11:28:00.000000Z,120.000000000,4,36372.812500000,36362.621093750,36390.250000000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,701.212463379,sampled
IDL-000334,IDL,cs03,os03,communication,observation,1528,1530,2025-01-01T12:44:00.000000Z,2025-01-01T12:45:00.000000Z,60.000000000,2,41457.566406250,41389.238281250,41525.894531250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,711.178344727,sampled
IDL-000335,IDL,cs03,os03,communication,observation,1566,1570,2025-01-01T13:03:00.000000Z,2025-01-01T13:05:00.000000Z,120.000000000,4,38652.304687500,38634.753906250,38674.511718750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,702.104858398,sampled
IDL-000336,IDL,cs03,os03,communication,observation,1723,1725,2025-01-01T14:21:30.000000Z,2025-01-01T14:22:30.000000Z,60.000000000,2,41743.593750000,41717.207031250,41769.980468750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,709.004150391,sampled
IDL-000337,IDL,cs03,os03,communication,observation,1750,1754,2025-01-01T14:35:00.000000Z,2025-01-01T14:37:00.000000Z,120.000000000,4,41160.875000000,41143.019531250,41180.996093750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,705.262756348,sampled
IDL-000338,IDL,cs03,os03,communication,observation,1895,1898,2025-01-01T15:47:30.000000Z,2025-01-01T15:49:00.000000Z,90.000000000,3,41364.730468750,41354.531250000,41375.640625000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,716.398742676,sampled
IDL-000339,IDL,cs03,os03,communication,observation,1919,1921,2025-01-01T15:59:30.000000Z,2025-01-01T16:00:30.000000Z,60.000000000,2,41737.265625000,41716.453125000,41758.078125000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,709.559631348,sampled
IDL-000340,IDL,cs03,os03,communication,observation,2075,2079,2025-01-01T17:17:30.000000Z,2025-01-01T17:19:30.000000Z,120.000000000,4,38942.382812500,38925.765625000,38963.332031250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,716.200012207,sampled
IDL-000341,IDL,cs03,os03,communication,observation,2114,2117,2025-01-01T17:37:00.000000Z,2025-01-01T17:38:30.000000Z,90.000000000,3,41509.625000000,41381.769531250,41638.042968750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,712.223754883,sampled
IDL-000342,IDL,cs03,os03,communication,observation,2268,2272,2025-01-01T18:54:00.000000Z,2025-01-01T18:56:00.000000Z,120.000000000,4,36587.492187500,36572.488281250,36609.445312500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,715.344421387,sampled
IDL-000343,IDL,cs03,os03,communication,observation,2306,2312,2025-01-01T19:13:00.000000Z,2025-01-01T19:16:00.000000Z,180.000000000,6,40764.433593750,40292.792968750,41241.757812500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,713.194763184,sampled
IDL-000344,IDL,cs03,os03,communication,observation,2464,2501,2025-01-01T20:32:00.000000Z,2025-01-01T20:50:30.000000Z,1110.000000000,37,36694.062500000,35224.722656250,39528.367187500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,714.931091309,sampled
IDL-000345,IDL,cs03,os03,communication,observation,2626,2653,2025-01-01T21:53:00.000000Z,2025-01-01T22:06:30.000000Z,810.000000000,27,37387.070312500,35638.468750000,39728.070312500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,701.816650391,sampled
IDL-000346,IDL,cs03,os03,communication,observation,2660,2664,2025-01-01T22:10:00.000000Z,2025-01-01T22:12:00.000000Z,120.000000000,4,35313.585937500,35306.667968750,35325.843750000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,714.474792480,sampled
IDL-000347,IDL,cs03,os03,communication,observation,2816,2821,2025-01-01T23:28:00.000000Z,2025-01-01T23:30:30.000000Z,150.000000000,5,40871.226562500,40502.812500000,41243.003906250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os03,699.234375000,sampled
IDL-000348,IDL,cs03,os03,communication,observation,2855,2860,2025-01-01T23:47:30.000000Z,2025-01-01T23:50:00.000000Z,150.000000000,5,36808.562500000,36792.214843750,36838.308593750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,713.693908691,sampled
IDL-000349,IDL,cs03,os04,communication,observation,40,43,2025-01-01T00:20:00.000000Z,2025-01-01T00:21:30.000000Z,90.000000000,3,41298.566406250,41144.843750000,41452.839843750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,698.477661133,sampled
IDL-000350,IDL,cs03,os04,communication,observation,79,83,2025-01-01T00:39:30.000000Z,2025-01-01T00:41:30.000000Z,120.000000000,4,38028.582031250,38010.367187500,38052.113281250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,713.212768555,sampled
IDL-000351,IDL,cs03,os04,communication,observation,235,237,2025-01-01T01:57:30.000000Z,2025-01-01T01:58:30.000000Z,60.000000000,2,41713.546875000,41675.925781250,41751.164062500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,695.383361816,sampled
IDL-000352,IDL,cs03,os04,communication,observation,267,271,2025-01-01T02:13:30.000000Z,2025-01-01T02:15:30.000000Z,120.000000000,4,40604.644531250,40586.914062500,40625.089843750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,709.644226074,sampled
IDL-000353,IDL,cs03,os04,communication,observation,419,422,2025-01-01T03:29:30.000000Z,2025-01-01T03:31:00.000000Z,90.000000000,3,41677.769531250,41673.070312500,41683.148437500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,694.880615234,sampled
IDL-000354,IDL,cs03,os04,communication,observation,431,433,2025-01-01T03:35:30.000000Z,2025-01-01T03:36:30.000000Z,60.000000000,2,41755.718750000,41746.410156250,41765.031250000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,694.786560059,sampled
IDL-000355,IDL,cs03,os04,communication,observation,588,592,2025-01-01T04:54:00.000000Z,2025-01-01T04:56:00.000000Z,120.000000000,4,39600.957031250,39580.031250000,39625.542968750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,698.557128906,sampled
IDL-000356,IDL,cs03,os04,communication,observation,627,629,2025-01-01T05:13:30.000000Z,2025-01-01T05:14:30.000000Z,60.000000000,2,41631.195312500,41576.519531250,41685.875000000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,696.167419434,sampled
IDL-000357,IDL,cs03,os04,communication,observation,781,785,2025-01-01T06:30:30.000000Z,2025-01-01T06:32:30.000000Z,120.000000000,4,37095.714843750,37084.910156250,37112.925781250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,699.610534668,sampled
IDL-000358,IDL,cs03,os04,communication,observation,820,824,2025-01-01T06:50:00.000000Z,2025-01-01T06:52:00.000000Z,120.000000000,4,41045.617187500,40778.613281250,41314.218750000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,696.315979004,sampled
IDL-000359,IDL,cs03,os04,communication,observation,976,980,2025-01-01T08:08:00.000000Z,2025-01-01T08:10:00.000000Z,120.000000000,4,35444.851562500,35437.855468750,35457.453125000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,700.260498047,sampled
IDL-000360,IDL,cs03,os04,communication,observation,994,1016,2025-01-01T08:17:00.000000Z,2025-01-01T08:28:00.000000Z,660.000000000,22,38189.328125000,36457.644531250,40228.015625000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,695.860534668,sampled
IDL-000361,IDL,cs03,os04,communication,observation,1142,1181,2025-01-01T09:31:00.000000Z,2025-01-01T09:50:30.000000Z,1170.000000000,39,36262.386718750,35153.222656250,38872.750000000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,699.564636230,sampled
IDL-000362,IDL,cs03,os04,communication,observation,1329,1336,2025-01-01T11:04:30.000000Z,2025-01-01T11:08:00.000000Z,210.000000000,7,40420.542968750,39844.691406250,41006.296875000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,709.317687988,sampled
IDL-000363,IDL,cs03,os04,communication,observation,1368,1372,2025-01-01T11:24:00.000000Z,2025-01-01T11:26:00.000000Z,120.000000000,4,36335.734375000,36322.046875000,36356.699218750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,701.120971680,sampled
IDL-000364,IDL,cs03,os04,communication,observation,1523,1526,2025-01-01T12:41:30.000000Z,2025-01-01T12:43:00.000000Z,90.000000000,3,41471.703125000,41333.410156250,41610.542968750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,711.088378906,sampled
IDL-000365,IDL,cs03,os04,communication,observation,1562,1566,2025-01-01T13:01:00.000000Z,2025-01-01T13:03:00.000000Z,120.000000000,4,38598.421875000,38579.089843750,38622.464843750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,702.013183594,sampled
IDL-000366,IDL,cs03,os04,communication,observation,1719,1721,2025-01-01T14:19:30.000000Z,2025-01-01T14:20:30.000000Z,60.000000000,2,41722.421875000,41695.351562500,41749.492187500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,709.481262207,sampled
IDL-000367,IDL,cs03,os04,communication,observation,1746,1750,2025-01-01T14:33:00.000000Z,2025-01-01T14:35:00.000000Z,120.000000000,4,41112.296875000,41095.164062500,41131.734375000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,705.173828125,sampled
IDL-000368,IDL,cs03,os04,communication,observation,1891,1895,2025-01-01T15:45:30.000000Z,2025-01-01T15:47:30.000000Z,120.000000000,4,41402.472656250,41388.152343750,41418.914062500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,716.239746094,sampled
IDL-000369,IDL,cs03,os04,communication,observation,1915,1917,2025-01-01T15:57:30.000000Z,2025-01-01T15:58:30.000000Z,60.000000000,2,41753.460937500,41733.339843750,41773.582031250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,709.032226562,sampled
IDL-000370,IDL,cs03,os04,communication,observation,2070,2075,2025-01-01T17:15:00.000000Z,2025-01-01T17:17:30.000000Z,150.000000000,5,39005.773437500,38982.722656250,39037.347656250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,716.112426758,sampled
IDL-000371,IDL,cs03,os04,communication,observation,2110,2112,2025-01-01T17:35:00.000000Z,2025-01-01T17:36:00.000000Z,60.000000000,2,41496.785156250,41433.710937500,41559.859375000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,712.725830078,sampled
IDL-000372,IDL,cs03,os04,communication,observation,2264,2268,2025-01-01T18:52:00.000000Z,2025-01-01T18:54:00.000000Z,120.000000000,4,36627.601562500,36615.886718750,36646.222656250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,715.425964355,sampled
IDL-000373,IDL,cs03,os04,communication,observation,2302,2307,2025-01-01T19:11:00.000000Z,2025-01-01T19:13:30.000000Z,150.000000000,5,40744.796875000,40369.582031250,41123.500000000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,713.325073242,sampled
IDL-000374,IDL,cs03,os04,communication,observation,2459,2464,2025-01-01T20:29:30.000000Z,2025-01-01T20:32:00.000000Z,150.000000000,5,35249.414062500,35240.839843750,35266.328125000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,714.788879395,sampled
IDL-000375,IDL,cs03,os04,communication,observation,2465,2497,2025-01-01T20:32:30.000000Z,2025-01-01T20:48:30.000000Z,960.000000000,32,36980.429687500,35292.738281250,39608.078125000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,714.878417969,sampled
IDL-000376,IDL,cs03,os04,communication,observation,2622,2650,2025-01-01T21:51:00.000000Z,2025-01-01T22:05:00.000000Z,840.000000000,28,37257.558593750,35529.472656250,39647.445312500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,701.962707520,sampled
IDL-000377,IDL,cs03,os04,communication,observation,2655,2660,2025-01-01T22:07:30.000000Z,2025-01-01T22:10:00.000000Z,150.000000000,5,35297.960937500,35289.445312500,35314.320312500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,714.318603516,sampled
IDL-000378,IDL,cs03,os04,communication,observation,2812,2817,2025-01-01T23:26:00.000000Z,2025-01-01T23:28:30.000000Z,150.000000000,5,40796.832031250,40427.289062500,41169.878906250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,699.349731445,sampled
IDL-000379,IDL,cs03,os04,communication,observation,2851,2855,2025-01-01T23:45:30.000000Z,2025-01-01T23:47:30.000000Z,120.000000000,4,36758.421875000,36746.375000000,36777.234375000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,713.807861328,sampled
IDL-000380,IDL,cs03,os05,communication,observation,16,79,2025-01-01T00:08:00.000000Z,2025-01-01T00:39:30.000000Z,1890.000000000,63,40334.128906250,37952.699218750,44596.753906250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,62.737838745,sampled
IDL-000381,IDL,cs03,os05,communication,observation,198,267,2025-01-01T01:39:00.000000Z,2025-01-01T02:13:30.000000Z,2070.000000000,69,41998.750000000,40519.933593750,44671.105468750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,31.661809921,sampled
IDL-000382,IDL,cs03,os05,communication,observation,355,419,2025-01-01T02:57:30.000000Z,2025-01-01T03:29:30.000000Z,1920.000000000,64,42651.214843750,41690.898437500,43826.867187500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,354.767303467,sampled
IDL-000383,IDL,cs03,os05,communication,observation,427,429,2025-01-01T03:33:30.000000Z,2025-01-01T03:34:30.000000Z,60.000000000,2,41762.664062500,41754.050781250,41771.273437500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os05,694.699584961,sampled
IDL-000384,IDL,cs03,os05,communication,observation,503,588,2025-01-01T04:11:30.000000Z,2025-01-01T04:54:00.000000Z,2550.000000000,85,42187.003906250,39636.914062500,44550.136718750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,101.943656921,sampled
IDL-000385,IDL,cs03,os05,communication,observation,622,624,2025-01-01T05:11:00.000000Z,2025-01-01T05:12:00.000000Z,60.000000000,2,41566.570312500,41513.406250000,41619.738281250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os05,696.879821777,sampled
IDL-000386,IDL,cs03,os05,communication,observation,715,781,2025-01-01T05:57:30.000000Z,2025-01-01T06:30:30.000000Z,1980.000000000,66,40278.203125000,37134.023437500,44761.324218750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,7.348131180,sampled
IDL-000387,IDL,cs03,os05,communication,observation,815,820,2025-01-01T06:47:30.000000Z,2025-01-01T06:50:00.000000Z,150.000000000,5,41028.519531250,40676.316406250,41384.003906250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os05,696.247802734,sampled
IDL-000388,IDL,cs03,os05,communication,observation,914,976,2025-01-01T07:37:00.000000Z,2025-01-01T08:08:00.000000Z,1860.000000000,62,39131.566406250,35460.875000000,44765.144531250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,cs03,4.870977402,sampled
IDL-000389,IDL,cs03,os05,communication,observation,991,1012,2025-01-01T08:15:30.000000Z,2025-01-01T08:26:00.000000Z,630.000000000,21,38346.949218750,36648.792968750,40309.710937500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os05,695.858581543,sampled
